job_id,skill,skill_category,importance,proficiency_level,is_genai_skill
JOB000065,AWS,cloud,strong,intermediate,0
JOB000065,Tableau,bi,strong,intermediate,0
JOB000066,Python,programming,core,advanced,0
JOB000066,Tableau,bi,core,advanced,0
JOB000066,Looker,bi,core,advanced,0
JOB000066,Pandas,analytics,strong,intermediate,0
JOB000066,Excel,bi,strong,intermediate,0
JOB000066,SQL,analytics,strong,intermediate,0
JOB000066,A/B Testing,analytics,nice_to_have,basic,0
JOB000067,SQL,analytics,core,advanced,0
JOB000067,AWS,cloud,core,advanced,0
JOB000067,Pandas,analytics,core,advanced,0
JOB000067,Experiment Design,analytics,strong,intermediate,0
JOB000067,Feature Engineering,ml,strong,intermediate,0
JOB000067,scikit-learn,ml,strong,intermediate,0
JOB000067,Python,programming,nice_to_have,basic,0
JOB000067,Statistics,analytics,nice_to_have,basic,0
JOB000067,A/B Testing,analytics,nice_to_have,basic,0
JOB000068,Pandas,analytics,core,advanced,0
JOB000068,Excel,bi,core,advanced,0
JOB000068,Statistics,analytics,core,advanced,0
JOB000068,Tableau,bi,strong,intermediate,0
JOB000068,SQL,analytics,strong,intermediate,0
JOB000068,Looker,bi,strong,intermediate,0
JOB000068,Python,programming,nice_to_have,basic,0
JOB000068,A/B Testing,analytics,nice_to_have,basic,0
JOB000069,Python,programming,core,advanced,0
JOB000069,SQL,analytics,core,advanced,0
JOB000069,Feature Engineering,ml,core,advanced,0
JOB000069,A/B Testing,analytics,strong,intermediate,0
JOB000069,Pandas,analytics,strong,intermediate,0
JOB000069,XGBoost,ml,strong,intermediate,0
JOB000069,Statistics,analytics,nice_to_have,basic,0
JOB000069,Experiment Design,analytics,nice_to_have,basic,0
JOB000069,scikit-learn,ml,nice_to_have,basic,0
JOB000070,Python,programming,core,advanced,0
JOB000070,API Design,backend,core,advanced,0
JOB000070,Structured Outputs,llm,core,advanced,1
JOB000070,BigQuery,data-platform,strong,intermediate,0
JOB000070,LangChain,llm,strong,intermediate,1
JOB000070,LLM Evaluation,llm,strong,intermediate,1
JOB000070,GCP,cloud,nice_to_have,basic,0
JOB000070,FastAPI,backend,nice_to_have,basic,0
JOB000071,Python,programming,core,advanced,0
JOB000071,PyTorch,ml,core,advanced,0
JOB000071,Snowflake,data-platform,core,advanced,0
JOB000071,Spark,data-platform,strong,intermediate,0
JOB000071,AWS,cloud,strong,intermediate,0
JOB000071,Kubernetes,platform,strong,intermediate,0
JOB000071,CI/CD,platform,nice_to_have,basic,0
JOB000071,GCP,cloud,nice_to_have,basic,0
JOB000071,Docker,platform,nice_to_have,basic,0
JOB000071,TensorFlow,ml,nice_to_have,basic,0
JOB000072,FastAPI,backend,core,advanced,0
JOB000072,AWS,cloud,core,advanced,0
JOB000072,LLM Evaluation,llm,core,advanced,1
JOB000072,Anthropic API,llm,strong,intermediate,1
JOB000072,Prompt Engineering,llm,strong,intermediate,1
JOB000072,RAG,llm,strong,intermediate,1
JOB000072,API Design,backend,nice_to_have,basic,0
JOB000072,LangChain,llm,nice_to_have,basic,1
JOB000072,pgvector,llm,nice_to_have,basic,1
JOB000072,Python,programming,nice_to_have,basic,0
JOB000072,Vector Databases,llm,nice_to_have,basic,1
JOB000072,Docker,platform,nice_to_have,basic,0
JOB000073,PyTorch,ml,core,advanced,0
JOB000073,Airflow,data-platform,core,advanced,0
JOB000073,Feature Store,mlops,core,advanced,0
JOB000073,Azure,cloud,strong,intermediate,0
JOB000073,Spark,data-platform,strong,intermediate,0
JOB000073,Docker,platform,strong,intermediate,0
JOB000073,Python,programming,nice_to_have,basic,0
JOB000074,Python,programming,core,advanced,0
JOB000074,SQL,analytics,core,advanced,0
JOB000074,Experiment Design,analytics,core,advanced,0
JOB000074,Snowflake,data-platform,strong,intermediate,0
JOB000074,Statistics,analytics,strong,intermediate,0
JOB000074,scikit-learn,ml,strong,intermediate,0
JOB000074,Pandas,analytics,nice_to_have,basic,0
JOB000074,A/B Testing,analytics,nice_to_have,basic,0
JOB000074,Feature Engineering,ml,nice_to_have,basic,0
JOB000074,Jupyter,tooling,nice_to_have,basic,0
JOB000075,A/B Testing,analytics,core,advanced,0
JOB000075,Experiment Design,analytics,core,advanced,0
JOB000075,SQL,analytics,core,advanced,0
JOB000075,Jupyter,tooling,strong,intermediate,0
JOB000075,Statistics,analytics,strong,intermediate,0
JOB000075,scikit-learn,ml,strong,intermediate,0
JOB000075,Python,programming,nice_to_have,basic,0
JOB000075,AWS,cloud,nice_to_have,basic,0
JOB000076,Prompt Engineering,llm,core,advanced,1
JOB000076,Structured Outputs,llm,core,advanced,1
JOB000076,Weaviate,llm,core,advanced,1
JOB000076,LLM Evaluation,llm,strong,intermediate,1
JOB000076,Python,programming,strong,intermediate,0
JOB000076,Databricks,data-platform,strong,intermediate,0
JOB000076,FastAPI,backend,nice_to_have,basic,0
JOB000076,Vector Databases,llm,nice_to_have,basic,1
JOB000076,LangChain,llm,nice_to_have,basic,1
JOB000076,API Design,backend,nice_to_have,basic,0
JOB000077,SQL,analytics,core,advanced,0
JOB000077,AWS,cloud,core,advanced,0
JOB000077,Azure,cloud,core,advanced,0
JOB000077,Python,programming,strong,intermediate,0
JOB000077,Kafka,data-platform,strong,intermediate,0
JOB000077,GCP,cloud,strong,intermediate,0
JOB000077,Airflow,data-platform,nice_to_have,basic,0
JOB000077,Data Modeling,analytics,nice_to_have,basic,0
JOB000077,Databricks,data-platform,nice_to_have,basic,0
JOB000078,PyTorch,ml,core,advanced,0
JOB000078,AWS,cloud,core,advanced,0
JOB000078,Python,programming,core,advanced,0
JOB000078,Docker,platform,strong,intermediate,0
JOB000078,MLflow,mlops,strong,intermediate,0
JOB000078,Feature Store,mlops,strong,intermediate,0
JOB000078,CI/CD,platform,nice_to_have,basic,0
JOB000078,TensorFlow,ml,nice_to_have,basic,0
JOB000078,Azure,cloud,nice_to_have,basic,0
JOB000079,GCP,cloud,core,advanced,0
JOB000079,Looker,bi,core,advanced,0
JOB000079,dbt,data-platform,core,advanced,0
JOB000079,Python,programming,strong,intermediate,0
JOB000079,Git,tooling,strong,intermediate,0
JOB000079,BigQuery,data-platform,strong,intermediate,0
JOB000079,SQL,analytics,nice_to_have,basic,0
JOB000079,Metrics Layer,analytics,nice_to_have,basic,0
JOB000079,Snowflake,data-platform,nice_to_have,basic,0
JOB000080,SQL,analytics,core,advanced,0
JOB000080,Python,programming,core,advanced,0
JOB000080,BigQuery,data-platform,core,advanced,0
JOB000080,Databricks,data-platform,strong,intermediate,0
JOB000080,GCP,cloud,strong,intermediate,0
JOB000080,Spark,data-platform,strong,intermediate,0
JOB000080,Snowflake,data-platform,nice_to_have,basic,0
JOB000080,Azure,cloud,nice_to_have,basic,0
JOB000080,Data Modeling,analytics,nice_to_have,basic,0
JOB000080,Airflow,data-platform,nice_to_have,basic,0
JOB000080,dbt,data-platform,nice_to_have,basic,0
JOB000081,Azure,cloud,core,advanced,0
JOB000081,CI/CD,platform,core,advanced,0
JOB000081,GCP,cloud,core,advanced,0
JOB000081,Python,programming,strong,intermediate,0
JOB000081,Airflow,data-platform,strong,intermediate,0
JOB000081,Spark,data-platform,strong,intermediate,0
JOB000081,Docker,platform,nice_to_have,basic,0
JOB000081,PyTorch,ml,nice_to_have,basic,0
JOB000082,Python,programming,core,advanced,0
JOB000082,Distributed Training,mlops,core,advanced,0
JOB000082,AWS,cloud,core,advanced,0
JOB000082,Statistics,analytics,strong,intermediate,0
JOB000082,RLHF,llm,strong,intermediate,1
JOB000082,Scientific Writing,research,strong,intermediate,0
JOB000082,Weaviate,llm,nice_to_have,basic,1
JOB000082,Experiment Tracking,mlops,nice_to_have,basic,0
JOB000082,RAG,llm,nice_to_have,basic,1
JOB000082,Snowflake,data-platform,nice_to_have,basic,0
JOB000082,PyTorch,ml,nice_to_have,basic,0
JOB000083,SQL,analytics,core,advanced,0
JOB000083,Looker,bi,core,advanced,0
JOB000083,Azure,cloud,core,advanced,0
JOB000083,Power BI,bi,strong,intermediate,0
JOB000083,Excel,bi,strong,intermediate,0
JOB000083,Tableau,bi,strong,intermediate,0
JOB000084,User Research,product,core,advanced,0
JOB000084,Experiment Design,analytics,core,advanced,0
JOB000084,Product Strategy,product,core,advanced,0
JOB000084,GCP,cloud,strong,intermediate,0
JOB000084,Prompt Engineering,llm,strong,intermediate,1
JOB000084,Roadmapping,product,strong,intermediate,0
JOB000084,Analytics,analytics,nice_to_have,basic,0
JOB000084,SQL,analytics,nice_to_have,basic,0
JOB000085,Terraform,platform,core,advanced,0
JOB000085,CI/CD,platform,core,advanced,0
JOB000085,Model Monitoring,mlops,core,advanced,0
JOB000085,Kubernetes,platform,strong,intermediate,0
JOB000085,Prometheus,platform,strong,intermediate,0
JOB000085,Docker,platform,strong,intermediate,0
JOB000085,Feature Store,mlops,nice_to_have,basic,0
JOB000085,MLflow,mlops,nice_to_have,basic,0
JOB000085,AWS,cloud,nice_to_have,basic,0
JOB000085,Python,programming,nice_to_have,basic,0
JOB000086,PyTorch,ml,core,advanced,0
JOB000086,Experiment Design,analytics,core,advanced,0
JOB000086,Feature Engineering,ml,core,advanced,0
JOB000086,Snowflake,data-platform,strong,intermediate,0
JOB000086,scikit-learn,ml,strong,intermediate,0
JOB000086,Python,programming,strong,intermediate,0
JOB000086,SQL,analytics,nice_to_have,basic,0
JOB000086,Statistics,analytics,nice_to_have,basic,0
JOB000086,AWS,cloud,nice_to_have,basic,0
JOB000086,Causal Inference,analytics,nice_to_have,basic,0
JOB000087,SQL,analytics,core,advanced,0
JOB000087,Python,programming,core,advanced,0
JOB000087,Pandas,analytics,core,advanced,0
JOB000087,AWS,cloud,strong,intermediate,0
JOB000087,XGBoost,ml,strong,intermediate,0
JOB000087,Feature Engineering,ml,strong,intermediate,0
JOB000087,scikit-learn,ml,nice_to_have,basic,0
JOB000087,Experiment Design,analytics,nice_to_have,basic,0
JOB000088,Spark,data-platform,core,advanced,0
JOB000088,dbt,data-platform,core,advanced,0
JOB000088,BigQuery,data-platform,core,advanced,0
JOB000088,Python,programming,strong,intermediate,0
JOB000088,Azure,cloud,strong,intermediate,0
JOB000088,Databricks,data-platform,strong,intermediate,0
JOB000088,Snowflake,data-platform,nice_to_have,basic,0
JOB000088,Kafka,data-platform,nice_to_have,basic,0
JOB000088,GCP,cloud,nice_to_have,basic,0
JOB000088,AWS,cloud,nice_to_have,basic,0
JOB000088,SQL,analytics,nice_to_have,basic,0
JOB000089,Python,programming,core,advanced,0
JOB000089,Jupyter,tooling,core,advanced,0
JOB000089,SQL,analytics,core,advanced,0
JOB000089,Experiment Design,analytics,strong,intermediate,0
JOB000089,scikit-learn,ml,strong,intermediate,0
JOB000089,Azure,cloud,strong,intermediate,0
JOB000089,Pandas,analytics,nice_to_have,basic,0
JOB000089,XGBoost,ml,nice_to_have,basic,0
JOB000089,A/B Testing,analytics,nice_to_have,basic,0
JOB000089,Statistics,analytics,nice_to_have,basic,0
JOB000090,FastAPI,backend,core,advanced,0
JOB000090,Vector Databases,llm,core,advanced,1
JOB000090,RAG,llm,core,advanced,1
JOB000090,Azure,cloud,strong,intermediate,0
JOB000090,Docker,platform,strong,intermediate,0
JOB000090,Python,programming,strong,intermediate,0
JOB000090,OpenAI API,llm,nice_to_have,basic,1
JOB000090,LangChain,llm,nice_to_have,basic,1
JOB000090,Structured Outputs,llm,nice_to_have,basic,1
JOB000090,Databricks,data-platform,nice_to_have,basic,0
JOB000090,API Design,backend,nice_to_have,basic,0
JOB000091,Docker,platform,core,advanced,0
JOB000091,Feature Store,mlops,core,advanced,0
JOB000091,GCP,cloud,core,advanced,0
JOB000091,Azure,cloud,strong,intermediate,0
JOB000091,Terraform,platform,strong,intermediate,0
JOB000091,CI/CD,platform,strong,intermediate,0
JOB000091,MLflow,mlops,nice_to_have,basic,0
JOB000091,AWS,cloud,nice_to_have,basic,0
JOB000091,Python,programming,nice_to_have,basic,0
JOB000092,Experiment Design,analytics,core,advanced,0
JOB000092,PyTorch,ml,core,advanced,0
JOB000092,Statistics,analytics,core,advanced,0
JOB000092,Feature Engineering,ml,strong,intermediate,0
JOB000092,Causal Inference,analytics,strong,intermediate,0
JOB000092,Python,programming,strong,intermediate,0
JOB000092,scikit-learn,ml,nice_to_have,basic,0
JOB000092,SQL,analytics,nice_to_have,basic,0
JOB000092,XGBoost,ml,nice_to_have,basic,0
JOB000092,AWS,cloud,nice_to_have,basic,0
JOB000093,Product Strategy,product,core,advanced,0
JOB000093,AWS,cloud,core,advanced,0
JOB000093,Stakeholder Management,product,core,advanced,0
JOB000093,Prompt Engineering,llm,strong,intermediate,1
JOB000093,Experiment Design,analytics,strong,intermediate,0
JOB000093,Analytics,analytics,strong,intermediate,0
JOB000093,SQL,analytics,nice_to_have,basic,0
JOB000093,User Research,product,nice_to_have,basic,0
JOB000094,Spark,data-platform,core,advanced,0
JOB000094,Docker,platform,core,advanced,0
JOB000094,AWS,cloud,core,advanced,0
JOB000094,PyTorch,ml,strong,intermediate,0
JOB000094,TensorFlow,ml,strong,intermediate,0
JOB000094,MLflow,mlops,strong,intermediate,0
JOB000094,Python,programming,nice_to_have,basic,0
JOB000094,Kubernetes,platform,nice_to_have,basic,0
JOB000094,Azure,cloud,nice_to_have,basic,0
JOB000095,Python,programming,core,advanced,0
JOB000095,CI/CD,platform,core,advanced,0
JOB000095,Prometheus,platform,core,advanced,0
JOB000095,MLflow,mlops,strong,intermediate,0
JOB000095,AWS,cloud,strong,intermediate,0
JOB000095,Docker,platform,strong,intermediate,0
JOB000095,Terraform,platform,nice_to_have,basic,0
JOB000095,Azure,cloud,nice_to_have,basic,0
JOB000095,GCP,cloud,nice_to_have,basic,0
JOB000096,PyTorch,ml,core,advanced,0
JOB000096,MLflow,mlops,core,advanced,0
JOB000096,Docker,platform,core,advanced,0
JOB000096,Kubernetes,platform,strong,intermediate,0
JOB000096,Airflow,data-platform,strong,intermediate,0
JOB000096,Python,programming,strong,intermediate,0
JOB000096,Azure,cloud,nice_to_have,basic,0
JOB000096,GCP,cloud,nice_to_have,basic,0
JOB000096,Spark,data-platform,nice_to_have,basic,0
JOB000096,TensorFlow,ml,nice_to_have,basic,0
JOB000096,AWS,cloud,nice_to_have,basic,0
JOB000096,Databricks,data-platform,nice_to_have,basic,0
JOB000097,Snowflake,data-platform,core,advanced,0
JOB000097,BigQuery,data-platform,core,advanced,0
JOB000097,Python,programming,core,advanced,0
JOB000097,SQL,analytics,strong,intermediate,0
JOB000097,dbt,data-platform,strong,intermediate,0
JOB000097,Looker,bi,strong,intermediate,0
JOB000098,SQL,analytics,core,advanced,0
JOB000098,Dashboarding,bi,core,advanced,0
JOB000098,GCP,cloud,core,advanced,0
JOB000098,Excel,bi,strong,intermediate,0
JOB000098,Power BI,bi,strong,intermediate,0
JOB000098,Stakeholder Management,product,strong,intermediate,0
JOB000098,Tableau,bi,nice_to_have,basic,0
JOB000099,Python,programming,core,advanced,0
JOB000099,Feature Store,mlops,core,advanced,0
JOB000099,AWS,cloud,core,advanced,0
JOB000099,Kubernetes,platform,strong,intermediate,0
JOB000099,Model Monitoring,mlops,strong,intermediate,0
JOB000099,Azure,cloud,strong,intermediate,0
JOB000099,GCP,cloud,nice_to_have,basic,0
JOB000099,Prometheus,platform,nice_to_have,basic,0
JOB000099,Docker,platform,nice_to_have,basic,0
JOB000099,CI/CD,platform,nice_to_have,basic,0
JOB000099,MLflow,mlops,nice_to_have,basic,0
JOB000100,Docker,platform,core,advanced,0
JOB000100,FastAPI,backend,core,advanced,0
JOB000100,LangChain,llm,core,advanced,1
JOB000100,LLM Evaluation,llm,strong,intermediate,1
JOB000100,OpenAI API,llm,strong,intermediate,1
JOB000100,API Design,backend,strong,intermediate,0
JOB000100,Prompt Engineering,llm,nice_to_have,basic,1
JOB000100,Python,programming,nice_to_have,basic,0
JOB000100,RAG,llm,nice_to_have,basic,1
JOB000100,Vector Databases,llm,nice_to_have,basic,1
JOB000101,Python,programming,core,advanced,0
JOB000101,LLM Evaluation,llm,core,advanced,1
JOB000101,Prompt Engineering,llm,core,advanced,1
JOB000101,Vector Databases,llm,strong,intermediate,1
JOB000101,Fine-Tuning,llm,strong,intermediate,1
JOB000101,Databricks,data-platform,strong,intermediate,0
JOB000101,LangChain,llm,nice_to_have,basic,1
JOB000101,Azure,cloud,nice_to_have,basic,0
JOB000102,SQL,analytics,core,advanced,0
JOB000102,dbt,data-platform,core,advanced,0
JOB000102,Airflow,data-platform,core,advanced,0
JOB000102,Azure,cloud,strong,intermediate,0
JOB000102,AWS,cloud,strong,intermediate,0
JOB000102,GCP,cloud,strong,intermediate,0
JOB000102,Databricks,data-platform,nice_to_have,basic,0
JOB000102,Python,programming,nice_to_have,basic,0
JOB000102,Kafka,data-platform,nice_to_have,basic,0
JOB000102,Snowflake,data-platform,nice_to_have,basic,0
JOB000103,Azure,cloud,core,advanced,0
JOB000103,Python,programming,core,advanced,0
JOB000103,Gemini API,llm,core,advanced,1
JOB000103,LLM Evaluation,llm,strong,intermediate,1
JOB000103,FastAPI,backend,strong,intermediate,0
JOB000103,Structured Outputs,llm,strong,intermediate,1
JOB000104,Power BI,bi,core,advanced,0
JOB000104,SQL,analytics,core,advanced,0
JOB000104,Excel,bi,core,advanced,0
JOB000104,Stakeholder Management,product,strong,intermediate,0
JOB000104,Dashboarding,bi,strong,intermediate,0
JOB000104,Looker,bi,strong,intermediate,0
JOB000104,GCP,cloud,nice_to_have,basic,0
JOB000105,Feature Engineering,ml,core,advanced,0
JOB000105,AWS,cloud,core,advanced,0
JOB000105,scikit-learn,ml,core,advanced,0
JOB000105,Jupyter,tooling,strong,intermediate,0
JOB000105,Experiment Design,analytics,strong,intermediate,0
JOB000105,SQL,analytics,strong,intermediate,0
JOB000105,Pandas,analytics,nice_to_have,basic,0
JOB000105,Statistics,analytics,nice_to_have,basic,0
JOB000105,Python,programming,nice_to_have,basic,0
JOB000106,Tableau,bi,core,advanced,0
JOB000106,Statistics,analytics,core,advanced,0
JOB000106,GCP,cloud,core,advanced,0
JOB000106,Excel,bi,strong,intermediate,0
JOB000106,A/B Testing,analytics,strong,intermediate,0
JOB000106,SQL,analytics,strong,intermediate,0
JOB000106,Pandas,analytics,nice_to_have,basic,0
JOB000106,Python,programming,nice_to_have,basic,0
JOB000107,SQL,analytics,core,advanced,0
JOB000107,BigQuery,data-platform,core,advanced,0
JOB000107,dbt,data-platform,core,advanced,0
JOB000107,AWS,cloud,strong,intermediate,0
JOB000107,GCP,cloud,strong,intermediate,0
JOB000107,Airflow,data-platform,strong,intermediate,0
JOB000107,Python,programming,nice_to_have,basic,0
JOB000107,Databricks,data-platform,nice_to_have,basic,0
JOB000107,Azure,cloud,nice_to_have,basic,0
JOB000108,SQL,analytics,core,advanced,0
JOB000108,Jupyter,tooling,core,advanced,0
JOB000108,Feature Engineering,ml,core,advanced,0
JOB000108,scikit-learn,ml,strong,intermediate,0
JOB000108,A/B Testing,analytics,strong,intermediate,0
JOB000108,Python,programming,strong,intermediate,0
JOB000108,XGBoost,ml,nice_to_have,basic,0
JOB000109,Power BI,bi,core,advanced,0
JOB000109,Stakeholder Management,product,core,advanced,0
JOB000109,Dashboarding,bi,core,advanced,0
JOB000109,Tableau,bi,strong,intermediate,0
JOB000109,GCP,cloud,strong,intermediate,0
JOB000109,SQL,analytics,strong,intermediate,0
JOB000109,Looker,bi,nice_to_have,basic,0
JOB000110,TensorFlow,ml,core,advanced,0
JOB000110,Python,programming,core,advanced,0
JOB000110,AWS,cloud,core,advanced,0
JOB000110,PyTorch,ml,strong,intermediate,0
JOB000110,Azure,cloud,strong,intermediate,0
